ward_id,popcut,this_status,that_status,this_boundary,Period,lines,formmin,breakmin,mean_intensity,phi_median,phi_best,phi_lo,phi_hi,phi_sample1,phi_sample2,phi_sample3,phi_sample4,phi_sample5,phi_sample6,phi_sample7,phi_sample8,phi_sample9,phi_sample10,phi_sample11,phi_sample12,phi_sample13,phi_sample14,phi_sample15,phi_sample16,phi_sample17,phi_sample18,phi_sample19,phi_sample20,phi_sample21,phi_sample22,phi_sample23,phi_sample24,phi_sample25,phi_sample26,phi_sample27,phi_sample28,phi_sample29,phi_sample30,phi_sample31,phi_sample32,phi_sample33,phi_sample34,phi_sample35,phi_sample36,phi_sample37,phi_sample38,phi_sample39,phi_sample40,phi_sample41,phi_sample42,phi_sample43,phi_sample44,phi_sample45,phi_sample46,phi_sample47,phi_sample48,phi_sample49,phi_sample50,phi_sample51,phi_sample52,phi_sample53,phi_sample54,phi_sample55,phi_sample56,phi_sample57,phi_sample58,phi_sample59,phi_sample60,phi_sample61,phi_sample62,phi_sample63,phi_sample64,phi_sample65,phi_sample66,phi_sample67,phi_sample68,phi_sample69,phi_sample70,phi_sample71,phi_sample72,phi_sample73,phi_sample74,phi_sample75,phi_sample76,phi_sample77,phi_sample78,phi_sample79,phi_sample80,phi_sample81,phi_sample82,phi_sample83,phi_sample84,phi_sample85,phi_sample86,phi_sample87,phi_sample88,phi_sample89,phi_sample90,phi_sample91,phi_sample92,phi_sample93,phi_sample94,phi_sample95,phi_sample96,phi_sample97,phi_sample98,phi_sample99,phi_sample100
5,10,PE,PA,8,Day,159,48503.333333333336,5422.333333333333,0.11179300391725654,0.14332472025056958,0.1453088654850808,-0.21244208113048138,0.4281253419670154,0.3038477730609316,0.13178636895048695,0.13208622696375497,0.13178636895048695,0.04912548435925815,0.530299026444632,-0.07595343458876969,0.11900801262356263,0.3393468999512439,0.08991760955035086,-6.152065688643567e-4,-0.16784931534066802,-0.008652588268986669,0.15912722949840077,0.2812713832566609,-0.10442311587799576,0.1731570264844089,0.3891118184086358,0.1979610737741182,0.22156050375970862,-0.014436574923436009,0.23419880087834813,0.024295362232033067,0.15411713631094676,-0.12769204156173647,0.2681849884138884,0.2940523101150343,-0.19898070665559603,0.5125372970406487,0.038044090872450836,-0.10970244159012663,0.22844050449949946,0.053415962598625216,-0.07611374398599244,0.00880618995141369,0.3890980639920697,-0.12415181903392872,0.33324090542996904,0.021273662149040806,0.151069568636705,0.1817260921531056,0.14717568579793042,-0.03643938350908417,0.3232799686172206,0.20743582905856928,0.30367650916634303,-0.14144399503178914,0.3120992613238297,-0.24095711275801057,-0.11153976521045583,-0.12119332945442503,0.12125760542714545,-0.10509721389519373,0.31345196215057153,-0.1274914479336386,0.30274203876071965,0.2589883085318838,0.008929299998947177,0.14551582892313167,0.04639715947565007,0.06763082658410785,0.04337218408621679,0.2830169771082563,0.30426609379006947,0.2106493738377948,0.038191596554979154,0.14380231472917065,0.06724826689847041,0.40074652845063785,-0.13256006571847018,0.038844433542118154,0.14904005799408832,0.04794269623501357,0.1051553933159926,0.23349879501984044,0.4253961028176004,-0.14549914370777997,0.1457767564194583,0.006551301551886879,0.2529844294270469,-0.15859910308531572,0.10147365256063712,0.18089482971173607,0.31202580542132247,0.06170249007910791,0.22956165588351884,-0.13432020352062257,-0.00598144641744458,0.12563041345881445,-0.0475019685102461,0.12026951426903487,0.07079700466030614,0.03111258061340265,0.31983900709612384,0.13322619803111002,0.1735705560481992,0.22179665037577534,0.20637082291262163,0.07660097008544507,0.14157966459585916
5,10,PA,PE,8,Day,159,17295.833333333332,5422.333333333333,0.31350517947482537,-0.00830297019623339,0.0052141064925368685,-0.4292479636653391,0.33929649080264634,0.11248347068693862,-0.1645448416082574,0.3360028629243707,0.14599806074837027,-0.013127709848078602,-0.011411144963506667,0.24769418808225863,-0.2905682198330197,0.3319733488561868,0.2864022849648238,0.06712570368362314,0.09719672137911334,-0.2362047569814624,0.1521348207902507,0.16902628420158414,0.16951846297610887,-0.22137770040791233,-0.2933348512663269,0.17565523289937335,0.16852194317076874,-0.14792524511801416,0.4051649548933099,0.226674502254275,-0.06150197298861307,-0.13049788702494353,-0.012452390048727502,0.24167208648957306,-0.163721338189809,-0.4460494270021644,-0.26234801461887847,-0.289941307157943,-0.09263461443291014,-0.07348731681579607,0.0846214995787145,0.13142705400056415,-0.13392963439769057,-0.08023120496883776,0.045092368253264195,-0.11326704491029713,0.15292736330804682,0.05519073742338351,-0.03436144935044211,0.1751352198478205,-0.15915030311488693,0.06951712474829426,0.3611806632064912,0.06673596921012694,-0.1526262488997033,0.17608477242630732,-0.009505462301918816,-0.16443969212110146,0.44084351652498044,0.03912288345765415,0.29480786814277,0.12892923866047273,0.06785948284527657,0.2659391902943891,0.03301487752196085,0.4451478455586322,0.12873351281657508,-0.01554252375506493,0.03220625029660759,0.1756340863508211,-0.12139258525698898,-0.39913691869074486,0.1223383349674172,0.19563855220183266,0.15548625542196742,-0.18316106764298046,-0.10163377505568091,-0.049203282382882435,-0.07316667142406294,-0.35672303400378036,0.29880287142970235,-0.18250137005356964,-0.06439227817192672,-0.4016806279642935,-0.3280151140498172,-0.10415207324334669,-0.16545136771303237,0.016667986900878153,-0.12677517353639522,-0.12193000538358108,-0.18653466539546829,0.1347751530736976,0.13273016660481032,0.15602883731692746,-0.239108170260354,-0.2714076158403064,-0.11720572869004495,-0.15922292907873198,-0.052759115556679864,-0.04990593626746556,0.09605872116697245,0.04210000097398811,0.15953733102220893,0.06244196356569298,0.05088852552667632,0.3366342008086247,-0.19311621989770583
5,10,PE,PE,8,Day,150,48729,9790.666666666666,0.2009207385061599,-0.570587825855971,-0.5538898460441499,-0.8429441626231957,-0.33091900210260333,-0.4938052548208289,-0.38953211857916026,-0.5872557928389455,-0.6201338815031622,-0.5456567574546529,-0.6302852193955966,-0.6194833505706858,-0.7498910837760019,-0.4201714428565201,-0.441945825199669,-0.60066674968861955,-0.7108301142006324,-0.5351242416140773,-0.5590199262852376,-0.5981297421011472,-0.6031810669100343,-0.41506768827245083,-0.6646833872689075,-0.74415252932555,-0.48858407577094154,-0.808777014585156,-0.4636055747252751,-0.454700043947074,-0.454700043947074,-0.5136811492448077,-0.4543401326364419,-0.48019814526112453,-0.7074405364551506,-0.5115563798047139,-0.6461367820144172,-0.6988420621461543,-0.7408508038055088,-0.520969215501771,-0.8554630936712727,-0.6719175359335979,-0.5606090528090175,-0.6038457610575011,-0.6024420079441394,-0.44412158711090116,-0.4271135024837143,-0.48534212683283784,-0.7442544250858938,-0.6194658586227902,-0.6824278654106197,-0.6447328650503228,-0.2851605408932957,-0.45989654062613267,-0.6254740545792943,-0.5342793397061846,-0.48858407577094154,-0.6548098638685379,-0.48589354728546413,-0.621064938254515,-0.622509622135558,-0.6768785845091303,-0.8000471085067533,-0.5724936605078743,-0.4525422549260455,-0.6649407483225309,-0.6200117038976745,-0.5265758225536342,-0.43031793120991046,-0.6098463270330268,-0.5881966283133172,-0.4178197148643399,-0.7770338856788731,-0.5374924520405756,-0.5910731555649776,-0.551780667948835,-0.5674269280792595,-0.7093648366437005,-0.5399272767858047,-0.5795031244541504,-0.6081293735161688,-0.726705572477936,-0.47251758000493305,-0.5302514044366372,-0.3498643857471801,-0.44707368612925974,-0.5651514162463853,-0.8780242078942415,-0.653098945106778,-0.6826668138524807,-0.7407943912861239,-0.6874984420475548,-0.5559127796542491,-0.6056623419064462,-0.52491611814557,-0.5546305834119576,-0.7902085047720351,-0.5971593573691005,-0.5872557928389455,-0.6247423017641657,-0.6811752351416454,-0.5052512692157911,-0.8450549059883729,-0.5472903205436007,-1.0144120271689134,-0.621202002707609,-0.4691635151889419
5,10,ALL,ALL,8,Night,28,20443,2373,0.1160788533972509,-0.753537930032667,-0.731272026183052,-1.7107230221771295,0.14573962384578054,-0.7756088622856125,-1.1628573878626087,-0.6094138063327201,-0.19546311233916158,-0.4759834473652452,-1.3325980996053701,-0.8998436813404195,-2.0620636292215946,-1.0789972767900191,-0.24466300460760232,-0.26113673530744536,-0.5581367589188437,-0.6508049028051852,-0.43694927698582314,-1.1452015967572704,-1.262698676808867,-2.0939393759431644,0.15371456179111967,-0.8318368070015083,-0.4921692645025532,-1.3795271700696394,-1.0635726240270187,-0.26936277467241776,-0.9454315391026265,-0.54456297368471,-0.48667071305886817,-0.5528359933585129,-1.3193465988957989,-0.1681048017377645,-0.46885618960641023,-1.4120999189599173,-0.9352778713332434,-0.3536338945200106,-0.10758409943351643,-0.3797876140922321,-0.6859303258573802,-1.235107215635089,-1.3369852721085096,-0.4098614165354773,-0.14015938402496708,-1.4673198249213564,-0.9117765275803897,-0.35470003854301857,-1.1109412291117737,-0.15819024148398622,-0.9754993066993045,-0.7377961834662609,-0.8454383393200153,-0.3951889790916678,-0.8386551896547776,-1.3799139674682805,-0.3478995902760623,-0.7838905136810083,-0.31994268421707617,-0.6686799799817326,-1.7571298276888738,-0.7716643653853998,-1.1701472538663584,-0.2569111151893182,-0.870484764674345,-0.753821643758775,-0.5633607054322782,-0.7951404901674406,-0.42521310819449,-0.6554904642874765,-1.0245003839366784,-0.8601783682345462,-1.304211415062103,-1.6315146022115714,-0.3041325397779291,-0.6230423083121109,-0.28929744369083793,-0.7138422895515935,0.03926124509871567,-2.0182644320760366,-0.5004054803175101,-1.2312048286363737,-0.8455906058778946,-0.8910195529103164,-1.1968543973069443,-0.7062063527950517,-0.841076465433017,-0.8617609852192373,-0.38749033772554997,-0.5500824301230192,-1.0193443680793108,-0.9832083542086671,-0.9563967185396947,-1.4435401279785187,-0.21196703371757175,0.35099690360835123,-0.3472687134151101,-0.8596287310339863,-1.008274785134431,-0.5306942369763921,-0.44891426577985244,0.028906528938041826,-1.164992228323106,-0.8318012308916191,-1.2331731787605718
5,10,PA,PA,8,Night,6,3047,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,10,PE,PA,8,Night,25,10975,912,0.08309794988610478,-0.5062221029210092,-0.4710433854867474,-1.2378630809643414,0.06598231785866335,-1.3825498959678109,-0.35244733449291743,-0.5853285369842429,-0.3651091163112904,-0.6361901184510087,-0.23701904125131776,-0.4032884492202541,-0.44673383304409314,-0.7087108761579402,-0.3468074888368322,0.04307350310853327,-0.30192236158640584,-1.452524510681335,-0.4374030267364948,-0.4082698242480254,-0.9124105962825906,-0.6039748381342613,-0.21553127227639274,-0.8572254157107304,-0.7328650363850173,-0.6052435211183511,-0.4478413615842176,-0.810103274591794,-0.3243510099037421,-0.17095485845704894,-0.37151602028438613,-0.2364833033660667,-0.8786847922423453,-1.0071446050854451,-0.7149889181307283,-0.660528460624642,-0.711951032934107,-0.8927150396261656,-0.7354657875460637,-0.7053812442519518,-0.026795267581053696,-0.3436501510953803,-0.5151718079549197,-0.4844056830201387,-0.8256647374335327,-0.4264217593833701,-1.2378519330949065,-0.5463596202843598,-0.6380378506415378,-1.3817191793747576,-0.68136366912351,-0.32927239069467407,-0.6193472334820417,-0.41158957728464557,-0.5881619633640631,-0.6172987788159925,-0.5283708756022528,-0.2139190960190655,-0.5248905052498642,-0.8431493022630585,-1.035368482299295,-0.5936504851697781,-0.40618858130085406,-0.6195238713729091,-0.7460989142300455,-0.9546666503848801,-1.0019595624048783,-1.6406138940880128,-0.64468619822683,-0.6805014445072695,-0.10882928577311908,-0.06661547070900131,-0.4765590379595802,-0.31426894712271414,-0.10357508044070057,-0.877222932585897,-0.4752614445849344,-0.2779964839035467,-0.5578354503583899,-0.5713373941493567,-0.6225341891331517,-0.9651997843946494,-0.7378322009525835,-0.3031844488822747,-0.06492629097454013,-0.21707629754244012,-0.2743693504830339,-0.12525465976238653,-0.8163005794301499,-0.23678826455561544,0.2388994483265476,-0.6102204789608479,-0.5265032075283558,-0.9157194375558709,-1.3698258892085036e-4,-0.24466868898280889,-0.59223202083986215,-0.3199253110923561,-0.3075429813872964,-0.5473140347594093,-0.5498216319819527,-0.5428555031758628,-0.7452495210088602,-0.7812532101192706,-0.35310100041133613
5,10,PA,PE,8,Night,25,9381,912,0.09721778062040294,2.667695659233495,2.99997840440577,1.6998609612546551,2.986291612381071,2.634664289714976,2.0367986481108296,2.805942944842534,2.8616523284735744,2.8824354549561777,2.226481683982725,2.808170843645825,2.2881873659056975,2.940796844026066,2.7175229515822745,2.4047277900154347,2.8227922506527827,2.8337101121348027,2.9936253198101186,2.391949942459098,2.6354830205354554,2.830474325900427,2.683392193217994,2.801849827356358,2.577094921251356,2.7609556868572125,2.7173797993805513,2.8636916148070193,2.9815652763117853,2.9762907900172446,2.781081373882625,2.5398902905243887,2.9303096538184206,2.156076963090255,2.452434379783275,2.394468635206373,2.8138586295439136,1.74773325688397,2.445804295440058,2.4926049015738307,2.558271878531865,2.67511655033057,2.087136467088974,1.9180784312734362,2.333950069305374,1.9907404655198744,2.612668391275791,2.909408706705018,2.7488068665839083,2.742249970072194,2.9162784573904323,2.8102333728937157,2.2290056209155957,2.4299105834460923,2.4521538240479535,2.93373716379475,2.4329674736339553,2.6672622740698007,2.724524221676482,2.2420265946876228,2.9320653490444313,1.7748523759357795,1.5882989552251858,2.814480401173944,2.9797064529739483,2.8728378088553037,2.813389181830983,2.6074462574289154,2.9239142123975,2.6197531399005314,2.84269113796703,2.7615817077759663,2.8441001419677456,2.573096855269015,2.3912919006112907,2.83553956365658,2.1957091266488455,2.1375603047940115,1.828254248217406,2.9028197606048045,2.7140313696481715,1.7758941149297778,2.3946905676719674,2.7570239706135777,2.883943608601276,2.4911594916176005,2.6843105198079287,2.5399802811875785,2.4939641530386827,2.004327401156935,2.7380711825320025,2.1087544201716724,2.442776959880712,2.7524093186094944,2.7929163621270616,2.489086650745734,2.949965889055697,2.790924719960877,1.721601411527676,2.4689503773710713,2.8991759177370553,1.5814676262567031,2.892039053667315,2.83505196977215,2.7194341521255976
5,10,PE,PE,8,Night,25,11148,1496.6666666666665,0.1342542758043296,-0.6577842133197618,-0.6003184530281827,-1.3716750034024114,-0.11311096575744176,-0.7169066081669699,-0.9032199726343841,-0.21039250884298372,-0.6825216770501298,-0.3695129888636216,-0.9187482868281645,-0.4133855816914382,-0.8107458103626233,-1.0417352694349276,-0.48547894214906656,-0.6990483343546252,-0.39128746092187505,-0.2637156559633562,-0.49246939419547076,-0.45801996792785193,-1.1562930836129537,-0.6993719629691957,-0.8530306061741728,-0.7553729852364378,-1.1093523464404667,-0.36775751649151933,-0.8233543964173823,-0.2533543715222451,-0.9433920186053543,-0.6088908868573146,-0.19181360686720578,-0.6341092195884707,-0.2323760907955506,-0.6842311846562087,-0.5776097334108571,-0.9341610039439113,-0.4780714195727238,-0.6864435590570188,-0.5462127362125263,-0.5509196503501613,-0.9560267774263352,-0.9290743187000345,-0.689710253786606,-0.6522124136920998,-0.5047299502078634,-0.9949904360588518,-0.4075275341702433,-0.3011330718242492,-0.9894136822449137,-0.8001330640419989,-0.51376444140782,-0.5685018972859994,-0.5375560399241434,-0.570317630647236,-1.030168417164375,-0.6737224569923054,-0.8267404325857816,-0.4839607581619966,-0.3910580310409278,-1.0558956094539587,-0.5402864227983011,-0.9234052004408755,-0.2888903358456732,-0.8291249261841884,-0.4997393072402042,-0.598844350434108,-1.0549233285040305,-0.4855710320854093,-0.3483118222203735,-0.40836536550039726,-1.0129405196034122,-0.6819951546187983,-0.3607484910492634,-0.43946235978920467,-0.6012951348251261,-0.6876237896214423,-0.6906304193344472,-0.6563517509002191,-0.5637880300742717,-0.95291273861477,-0.8670020449699737,-0.5892263200261519,-1.2381590649000989,-0.40360478785148785,-0.402726801360606,-0.7219313706590793,-0.2689170129678319,-0.6640925608096557,-0.5258440433982923,-0.1836921633948281,-0.7940316897984472,-0.5048242691598807,-0.6250017882117278,-0.7838664883629417,-0.07866257887540586,-0.6740029606794524,-0.8615453704165393,-0.6951629266195103,-0.46701729216463783,-1.0420093363727558,-0.6242167228478801,-0.37997157357064437,-0.6761702228281818,-0.4794865216558996,-0.5356300239597065
5,10,ALL,ALL,-1,All,198,86467.83333333333,17597,0.20350920477171666,-0.3653257387228432,-0.3580110258701352,-0.5944062704528892,-0.16240183219862905,-0.379477741011499,-0.3336180670881109,-0.39062546778596274,-0.2231254532497052,-0.5111638684141033,-0.6008329842792945,-0.3393539996854276,-0.34151858924327666,-0.5018086224881185,-0.3471286958248637,-0.20566007025500604,-0.31700028989718276,-0.3217825169127266,-0.5840171617174004,-0.3561791318120615,-0.3896200970916502,-0.7023269920499855,-0.48723496721913795,-0.3382066927619409,-0.23868797612787712,-0.4570720575706287,-0.3884158279258492,-0.41204069884983563,-0.25336622587257995,-0.18240260812544004,-0.49371139378650436,-0.3908315582487898,-0.5619350614100699,-0.4281226857634843,-0.30588944488843994,-0.3495149286149918,-0.25757982447491634,-0.7023269920499855,-0.39213664408595045,-0.17816090754860342,-0.3624512652890891,-0.3154392762002109,-0.4028216543825597,-0.43454571399052044,-0.268375091498676,-0.27530912613932074,-0.0638322792316059,-0.43030496129471424,-0.3537516145394176,-0.3884212088321883,-0.4900219747823092,-0.24882568584264814,-0.45427179824629993,-0.33124734558509805,-0.2750119782831291,-0.422027248274111,-0.49977464765548374,-0.30304275496117955,-0.23199136673650078,-0.3445711906160774,-0.42204946041528746,-0.2565406397884338,-0.3414030104413369,-0.36760089787733996,-0.42695858440139933,-0.4702041933779502,-0.2647339538334093,-0.38679606748665324,-0.1556126699111704,-0.39820019517396843,-0.24522896170951625,-0.42048849785729703,-0.46363421136800337,-0.33231943683775755,-0.5108133559457501,-0.38431713978201765,-0.2566643129269779,-0.3438924775075259,-0.5566110928788499,-0.3693782050645307,-0.43004864877307164,-0.29840973259938214,-0.38404903966295056,-0.45088958535085943,-0.31670610683057177,-0.3347839864771425,-0.3981525795403459,-0.3405779926121312,-0.21164820550211297,-0.4532192590927103,-0.3357739599090152,-0.5179643873939912,-0.4343744852982075,-0.3318154893011336,-0.17852041946086528,-0.3461944761522971,-0.4744359860219096,-0.3792293437180434,-0.3182576173605256,-0.3056596626948268,-0.46430075928687675,-0.3971092653925202,-0.4728780002676822,-0.4638271444693851,-0.2598914566339133
5,10,PA,PA,-1,All,30,26676.833333333332,11,4.123427943096695e-4,2.88920800770791,2.999982425979618,2.4852885846935453,2.9961793696931016,2.9165724307171943,2.745323914655874,2.9876406363852133,2.9582147982486875,2.9758568684586644,2.9814638387628074,2.7366214737565504,2.847885799896691,2.9581338065409866,2.610917849851937,2.995681965593607,2.961735738962662,2.9425387042440745,2.8834071681672295,2.9021448777855245,2.6566727743773977,2.9352373211354705,2.9143271510348496,2.9141702939869476,2.8425143031012476,2.8339657604291117,2.8545186021067854,2.5468345274870843,2.9101179810459286,2.99924207041647,2.9470692312749143,2.9556699022302513,2.946111435661576,2.3398712382028357,2.9620138676774093,2.9842412568886814,2.933705032297489,2.9425696342665857,2.751810155574085,2.8796883186931086,2.935540744810821,2.8667546112412627,2.8806052409970198,2.998597482037541,2.8303833238501777,2.981794002460125,2.872613568800701,2.981300189437878,2.6893752984342703,2.9038600133405907,2.9090042243392626,2.9120386987050275,2.828828677084481,2.8585497480893247,2.9686092151889385,2.936158136469061,2.8752109268532253,2.9317696345522037,2.8602765990250236,2.9108316446036278,2.9601578058671043,2.908812674624196,2.9605330932786504,2.979525642884516,2.9921040541025126,2.4657342418898827,2.983199079684817,2.936988675072227,2.88799344643998,2.8586608026695726,2.4773399639438702,2.9374099336402386,2.836224529864741,2.9421494554001546,2.9168031155678222,2.797424688116174,2.908117293999898,2.932567589515639,2.84503277631364,2.942745853775911,2.7196277608129122,2.960458416572391,2.90698609241165,2.7530054319334845,2.8166331152369866,2.8425423663270317,2.8590398405060804,2.9556699022302513,2.872613568800701,2.931883420030888,2.8539669558162712,2.7339787833624585,2.9870631690375373,2.828575222600042,2.865794964788615,2.882008964305592,2.7524646418820486,2.8971250483852473,2.9072492389142175,2.535655527616182,2.7524646418820486,2.783249519856068,2.895140496482132,2.8848601777959004,2.5371577278688067
