ward_id,popcut,this_catHosp,that_catHosp,this_boundary,Period,lines,formmin,breakmin,mean_intensity,phi_median,phi_best,phi_lo,phi_hi,phi_sample1,phi_sample2,phi_sample3,phi_sample4,phi_sample5,phi_sample6,phi_sample7,phi_sample8,phi_sample9,phi_sample10,phi_sample11,phi_sample12,phi_sample13,phi_sample14,phi_sample15,phi_sample16,phi_sample17,phi_sample18,phi_sample19,phi_sample20,phi_sample21,phi_sample22,phi_sample23,phi_sample24,phi_sample25,phi_sample26,phi_sample27,phi_sample28,phi_sample29,phi_sample30,phi_sample31,phi_sample32,phi_sample33,phi_sample34,phi_sample35,phi_sample36,phi_sample37,phi_sample38,phi_sample39,phi_sample40,phi_sample41,phi_sample42,phi_sample43,phi_sample44,phi_sample45,phi_sample46,phi_sample47,phi_sample48,phi_sample49,phi_sample50,phi_sample51,phi_sample52,phi_sample53,phi_sample54,phi_sample55,phi_sample56,phi_sample57,phi_sample58,phi_sample59,phi_sample60,phi_sample61,phi_sample62,phi_sample63,phi_sample64,phi_sample65,phi_sample66,phi_sample67,phi_sample68,phi_sample69,phi_sample70,phi_sample71,phi_sample72,phi_sample73,phi_sample74,phi_sample75,phi_sample76,phi_sample77,phi_sample78,phi_sample79,phi_sample80,phi_sample81,phi_sample82,phi_sample83,phi_sample84,phi_sample85,phi_sample86,phi_sample87,phi_sample88,phi_sample89,phi_sample90,phi_sample91,phi_sample92,phi_sample93,phi_sample94,phi_sample95,phi_sample96,phi_sample97,phi_sample98,phi_sample99,phi_sample100
2,10,reeducation staff,ALL,8,Day,142,1971,449,0.22780314561136478,-1.470898309204588,-1.4769451376679796,-1.6515892024893928,-1.2892792593007716,-1.3731567067186254,-1.50361171156151,-1.4662313856310356,-1.5254134952699276,-1.5431518889861322,-1.5094029949641068,-1.5047440266145624,-1.5184426238297033,-1.4511985094601925,-1.3727418359414465,-1.4178990071287418,-1.2017972939982169,-1.5122165686246978,-1.3156170960542437,-1.5824732008468936,-1.3716226847670832,-1.592938403584258,-1.5209981548428524,-1.6652284547829552,-1.5419202766798683,-1.5161661642970765,-1.3569575927844073,-1.460088790691766,-1.5882387727343943,-1.4565811522735947,-1.4240859906156493,-1.5044560331096406,-1.5488390965778058,-1.5907194638857112,-1.3563510909190812,-1.5071631983106637,-1.4631308364265652,-1.513568606374675,-1.500632209199365,-1.4692274662968918,-1.4248481774277444,-1.4563338842598736,-1.3600625118229956,-1.4283916942974382,-1.5892297595011973,-1.5419219177164667,-1.4131901827304538,-1.4171465678342268,-1.5875203246196705,-1.4672418220941736,-1.36926922794311,-1.5512613543873102,-1.452656032985913,-1.476291585678855,-1.3426522437182524,-1.2474750052590176,-1.4319915609293317,-1.520199155934292,-1.2938449589084764,-1.5007674094511116,-1.471102540482221,-1.5512613543873102,-1.384552838612052,-1.4418971710203352,-1.5344792127043183,-1.2471375549321253,-1.401372198536291,-1.2260108067537234,-1.5672694377742105,-1.4627732806723657,-1.561071693564238,-1.5217498481553047,-1.4279672595072384,-1.6203065708007225,-1.430963584786879,-1.5175087829916447,-1.552584531715115,-1.5179939413579295,-1.2584357098842127,-1.3642277462805048,-1.4363200999839012,-1.36926922794311,-1.5780387174878607,-1.6173080432715468,-1.6098036331339112,-1.5111605651674411,-1.4171123613235774,-1.3679176234752222,-1.5146697664837045,-1.4529449203105163,-1.450040813641312,-1.3795864770716708,-1.5753920136857187,-1.4985565979968,-1.4784096504571784,-1.2948384068565004,-1.5276728789395064,-1.3841194079263555,-1.559943885065818,-1.4784096504571784,-1.5209981548428524,-1.4782191405681173,-1.4532794921017527,-1.357597071752935,-1.3979181880692506
2,10,student nurse,ALL,8,Day,94,699,264.5,0.37839771101573677,-0.5301563133964973,-0.519365060076787,-1.1212823297788146,0.0290458487722463,-0.5140646223301133,-0.5809333947826879,-0.5704236229931932,-0.4406564112899597,-0.7582483111446834,-0.007953981095497095,-1.0056331835355181,-1.0828996074566282,-0.36413440668152774,-0.9791922811742131,-0.49821575329058315,-0.45173608006461685,-0.5993508003765922,-0.38406524313479234,-0.7204696528790968,-0.8949155752108935,-1.1748632917355097,-0.9719133030491902,-0.38399522399779873,-0.383177064447628,-0.6119332327042368,-1.0560530696935289,-0.3034532706529356,-0.16034424799251407,-0.2611136977628908,-0.24177981655938624,0.04114684807242061,-0.8977112715023039,-1.1418555546796805,-0.5705523459791897,-0.40834009788884085,-0.9304976449001492,-0.41767579819004164,-0.7351555999363687,-0.24505826250252472,-0.42270200842604827,-0.21289239475959412,-0.4229193671622783,-0.43020055827262027,-0.3062958207555315,-0.4544611123396047,-0.5080512010929918,-0.5463849319946229,-0.7349767304693002,-1.1724057340374916,-0.4684778243283061,-0.4712441013138932,-0.595574627677686,-0.2615840913053381,-0.8872106910185242,-0.6876000029112401,-0.9841595596211947,-0.47100812073123866,0.046489998786134024,-0.8292401387402268,-0.7680603340886788,-0.10595708648226956,0.09961369591032246,-1.0555601252750455,-0.5476912490103718,-0.2559380873392406,-0.702967756292604,-0.33311516811322,-0.873813394845309,-0.8311942811832944,-0.8020389389581748,-0.3984013438645087,-0.05820705189517783,-0.9403169775154083,-0.8650836813586547,-0.3645359119132432,-1.1515167178092862,-0.6089618069633617,0.06358219770727087,-0.7300846856681334,-0.4245444123821225,-0.559214033890115,-0.5850854643761922,0.14811735911056143,-0.6100088778262424,-0.5121871921662003,-0.6137180915442122,-0.6136236198185524,-1.0629816012705784,-0.5394717124396127,-0.20290653698261524,-1.0167943039595633,-0.7383059538816772,-0.5522768114406151,-0.9451247799029596,-0.24149878503699,-0.4284409088002553,-0.6768899242283187,-0.17989184630647048,-0.42506772268118215,-0.5817273697281696,-0.23726292446123814,-0.6225958651685322,-0.29977873813384504,-0.8096851878556272
2,10,investigation,ALL,8,Day,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,10,ALL,patient,8,Day,210,73477.33333333333,9257.833333333334,0.12599577193873848,-0.0022000099502956783,-0.005945962549698487,-0.190020085071905,0.16228917506612572,0.08300667465929601,-0.07564559753041353,-0.01805662018565346,-0.08769591927213068,0.010022960751515972,0.05381119920366431,-0.08659200672302865,0.015272772285174735,-0.026999832304110197,0.1023687133892099,-0.04287105207918371,-0.12267788464123602,-0.01160330354635869,-0.08769591927213068,0.023115861392940928,-0.209416500374585,0.0580589873462284,0.057921776982807927,-0.03673311625530122,-0.026266896461633826,0.06901743850475317,-0.09105378522248017,0.026758420128755622,0.040047608482860264,0.10972656206090227,-0.033192896029692054,0.07848560323537483,-0.14101921369986817,-0.013580276891713844,0.11027408849464371,-0.25662469370647106,-0.0019288367517700314,-0.061477765877795666,-0.11911873143925139,-0.03607102001184612,0.045053512810273644,0.040798916203149085,0.1391546092420282,-0.0299971399665558,-0.016927780212499167,0.19728189539290947,0.03594821608968361,-0.06342607775877702,-0.03851361681462971,0.014934417970781884,-0.2295164418186711,-0.15436622214196252,0.008485249191214028,-0.1074929891641263,0.008485249191214028,-0.048936119616798474,0.07042556515844202,-0.09454791990543954,0.04226209993927245,-0.0975725069860705,0.13187752737682543,0.012702511684515676,-0.12687991710682534,0.031957582436611814,0.03604711480605826,0.03208741061833407,-0.02361658777955855,0.0048986939231838444,-0.01160330354635869,-0.026980344006180282,-0.05533853938628973,0.012702511684515676,0.04825872939179671,-0.012795790413633365,-0.05657973824355653,-0.1812828084524984,-0.14051585885701567,0.03660225363260956,-0.09717966647527909,0.18225874822552796,-0.047974341610818844,-0.026428826044437755,-0.11484122678269243,-0.045405675644523774,-0.025419871406278258,0.1591611588797771,0.006345060863261726,0.02441410548806853,0.10592916271017302,0.018306332832565223,-0.051417285226172574,-0.015260200998685268,-0.05489707073995917,0.10229267848674306,-0.16314306066571344,0.09558870698807252,-0.17093724441326935,0.058793245013153396,0.014588660222005279,0.012702511684515676,0.017020463448869066,-0.1273530399786614,0.035727763898419675,-0.057772742924699444,0.04875878297227302
2,10,patient,patient,8,Day,32,30221.833333333332,1884.3333333333333,0.06235006700453866,-0.006454485103587367,0.018252567812043374,-0.4432271621382157,0.33986433129849997,-0.31373923313762053,0.12018401974654701,0.3053741380908176,0.031093398426227388,0.017199096405711156,0.02057113359501518,0.3127811337595838,-0.5288319738496912,-0.04891188688726276,-0.0012011557550117569,0.002567290625630554,-0.14691777050374447,-0.04789322251297588,0.1024166955857551,-0.15248002854746132,0.060162477034671674,-0.1339633564896432,0.0016776173317363946,-0.11111271770013825,-0.45583903932910863,-0.022011121217681826,-0.4377388329338302,0.08939790401324085,-0.2481182780627797,-0.2579624682571196,0.07643267297735258,0.13694641499948074,0.05771192234803463,-0.09011027541053629,-0.14921753456822462,0.200094436177345,-0.13402536151779357,-0.005793291190409937,0.1629044938689409,0.12130021030968259,0.19671870469308744,0.12556555344867368,0.16748448836282104,-0.12206386566982928,0.17507378588579608,-0.07311458567225315,0.35132846856847155,0.20593595819815047,0.30531763056575223,0.07020225467941281,-0.2062510531585129,0.3780615978896783,0.13902787008084966,0.011444369528322312,-0.5165254561181136,-0.17069715044972286,-0.03294900818754776,-0.11497797307420408,-0.14935200627626613,-0.16555520601147883,-0.21063992283669858,-0.03125449949706738,0.16704276914387817,-0.4687216689827751,-0.11397177869593368,0.23282332194179894,-0.08919864929390373,0.03387258568944211,0.022379508697107323,0.11626484041752178,0.11727110512611849,-0.3367247196481148,-0.029889342068932095,0.15876998055941624,-0.2692291058120817,0.34978775751311925,0.18915625704625777,0.24147286748958818,0.07175374578582117,0.08533885069030958,-0.18984724041184703,-0.01704328158349147,-0.2083943163377467,0.046870461692734636,-0.06847127686705845,0.07363967240248007,-0.3754767971303635,-0.38147632351596134,0.4257075301069354,-0.1447925414378154,0.06806747799479967,-0.6228548201838401,0.13176627834130328,0.21128984179999888,-0.22239306542625745,0.17563791163817405,0.21603430562232057,-0.17859712456737756,0.26699312029488376,0.1527633482808101,0.16848498139954587,-0.2561812597821026,0.009381291031293565,0.17575918777015243,0.26782569979547965
2,10,visitor,patient,8,Day,88,12056.166666666666,3889.8333333333335,0.32264263101870416,-0.309215810866302,-0.2988555617520314,-0.6071608464590781,-0.045894326868702096,-0.2669435189154887,-0.24920510489436,-0.29758198489320276,-0.21719046750451415,-0.1947820333773896,-0.43247979997440567,-0.3525992139319004,-0.3192816835435772,-0.33326980098243386,-0.2721752327936118,-0.2995280145001966,-0.3488131960274991,-0.2585816220752981,-0.1213115853713675,-0.339289521912076,-0.38953422608513677,-0.27406625399797546,-0.4631695338982431,-0.37011754577740763,-0.3191702229388708,-0.21456289188068645,-0.14322735742017778,-0.23262592249946837,-0.15192659437739597,-0.16673901763799961,-0.18691670088080986,-0.47580599255747696,-0.4346685141454333,-0.5005537484601692,-0.4551424428740062,-0.2797852604297182,-0.4549851902702422,-0.4066193839921021,-0.21729786280544824,-0.218919511498461,-0.3644556600471823,-0.4223981199784398,-0.4152456615103343,-0.37541506972185046,-0.3600973106573217,-0.3092910721854578,-0.21184028493019577,-0.38924106113262785,-0.4478053390166775,-0.19699899389268583,-0.4215308333943659,-0.1434234783372303,-0.4369385210260148,-0.2058456376384706,-0.318375315996218,-0.06573731555569418,-0.17623350792296083,-0.15420351025872292,-0.24853579487049038,-0.14566839887207791,-0.06573731555569418,-0.4294841104785374,-0.3529448143352987,-0.2901744235913829,-0.5984145235511557,-0.29327742972115106,-0.1817738331777618,-0.2060126280964164,-0.5505034313459376,-0.3032488033701007,0.05872809587590935,-0.1862573449107705,-0.3026410232134875,-0.05694729318823405,-0.1648515429924371,-0.24728940696933105,-0.40228952489292785,-0.2469198277841345,-0.28229602641949547,-0.2633030198721295,-0.3377570948461247,-0.6426512737878369,-0.21929420722695778,-0.009628077207951169,-0.3861310689080654,-0.08520406805356268,-0.4116337255468594,-0.15420351025872292,-0.2191402888808524,-0.3603585154222313,-0.39571826285528816,-0.26141669100891635,-0.325207061312593,-0.44640035717944787,-0.3246132609750151,-0.3481187595831733,-0.21509187680500372,-0.154966803440868,-0.054733252720182646,-0.36269091928909186,-0.22014051643879015,-0.4459231370382231,-0.5279689715480417,-0.09819615585755491,-0.1718330389488416
2,10,administration,patient,8,Day,41,5484,44.5,0.008114514952589351,2.9478675995985912,2.9998270227397605,2.7416588739744965,2.998250766063096,2.997960642540436,2.920372297332985,2.801131706277589,2.9895374155766077,2.9770291796605353,2.9297080079551763,2.945948251331868,2.981531060590668,2.8870145894444694,2.9881982224169445,2.965600919768455,2.9124343057786515,2.8957322649396624,2.9082104259210975,2.9326793173544266,2.8974151226457496,2.986126811646721,2.8092153003121867,2.972672419685015,2.8918191167267935,2.9671246300741174,2.959020466177802,2.930475978413123,2.985904295742605,2.976588962786355,2.961189065321422,2.936861532283181,2.9735766876698873,2.9757635346640785,2.8273396850379346,2.974954792170745,2.997792237852704,2.882778560233969,2.9823174537909383,2.9804153435026506,2.987964126493832,2.99863258665364,2.9468864926768448,2.9476259330854813,2.9305668180851394,2.963945693670486,2.9609550314106556,2.9772393867564273,2.8217183740778355,2.99975168655815,2.8154150019153232,2.9265370246571463,2.833205042457268,2.993849612872895,2.949090991444444,2.961868167140004,2.8752716529366213,2.9862096551720803,2.9904599967933327,2.8842171977019655,2.9198780744837007,2.968114554799592,2.949739176348053,2.9176283382182024,2.972262327359413,2.9825777873407677,2.7872451965753875,2.9484170302385366,2.6001701818036214,2.9577409951547815,2.9591913003896413,2.912090670038206,2.9704096835013463,2.9627865419265205,2.9887855400632106,2.9811761777293957,2.9994605785618496,2.9333706152995545,2.924687391899424,2.8705050566477217,2.8706793531434864,2.8886712380038047,2.9639936311621415,2.94456011119709,2.80727091950711,2.8631966799173068,2.9813023104472065,2.9653513487846888,2.9502815151692734,2.5905832482167446,2.9778498407960057,2.954056309525952,2.930475978413123,2.8937353276515085,2.911626060301544,2.9899769327287107,2.944679426476692,2.8752716529366213,2.9839658844844505,2.9816666024679477,2.9756894773331704,2.995647198930426,2.9560907194450943,2.9841723585411595,2.9578938788108453
2,10,aux nurse,patient,8,Day,25,2067,40.166666666666664,0.019432349621028865,2.732513110944385,2.988504807664845,2.099547349116057,2.9856955977408806,2.835695397043473,2.8840022379530836,2.8694602684496777,2.4514438399655205,2.907008873715833,2.777584024906013,2.706396119722274,2.941901662971729,2.750703337523194,2.4691298279984037,2.5236879802894023,2.982789109981929,2.8075924364140885,2.976159374051397,2.7114306530465497,2.840064655314833,2.9136547737424237,2.5919230711137398,2.76146494949244,2.495859661090956,2.919102407499296,2.827926812551793,2.96892627848781,2.8620413545383734,2.5258647521091904,2.6337729764109588,2.337276363811052,2.8966501125575874,2.759594775860627,2.5728451459739485,2.4387075705423085,2.985668711381833,2.7295045051212865,2.9280109972160866,2.7994624025865846,2.8626312296332252,2.9836268011259746,2.392901147759318,2.799007965481203,2.819046797620194,2.9632171316148974,2.673886864972596,2.5473783215966024,2.5781637730433973,2.9894608165661545,2.4638498121317376,2.359200389474162,2.7080219482175325,2.425061160155097,2.8948292685842043,2.4532421197079324,2.8524302388486453,2.2283590786652656,2.2981634344948976,2.816155720260378,2.3359126203222673,2.940874586282626,2.418962297911321,2.292120111075254,2.8420064698806176,2.551652931455674,2.7512456231620614,2.4336033128781493,2.7574642669988285,2.6948045858169887,2.994753492719628,2.9651461581602243,2.98284659662353,2.58599960302011,2.809143426593128,2.9185499137423974,1.7707980471002247,2.828665925983313,2.7835991984040014,2.5784627024746407,1.9564423579065173,2.646238789872282,2.7646830301736607,2.499158417674742,2.77731267874623,2.664014142093156,2.5748139183979486,2.5977038479675167,2.941474819436882,2.9708394487350316,2.8776113826927308,2.8871245222805912,2.0457059848832557,2.545100062559334,2.461363802680286,2.1980302741306885,2.8040913075655016,2.9378031983740307,2.5041091576784664,2.7645531031375916,2.805537438300077,2.2065473605745636,2.581797213827032,2.57408173427925,2.5388209620683866
2,10,ext physician,patient,8,Day,14,756,115.33333333333333,0.15255731922398588,1.0769216407125983,1.1196659059943326,0.4620801885508717,1.523539777492735,1.0110672111998837,1.2645545653982275,1.0366020804920468,1.2094106952992965,0.8864133015081042,1.1311462863288264,1.3488178609304158,1.0492255800134436,0.635801009369595,1.0227211923912052,1.1683986685884928,0.8639829146509066,0.9096817315958331,0.7673597314181211,0.7009144461683469,0.7954591606234953,1.0002068870694192,0.7340026502117551,0.94658174871568,0.9679938008552149,1.3634318792001308,0.9790382596502192,0.7043534687977291,0.6707596265587377,1.1520649142953263,1.4282673409422464,0.5866736012923959,1.425358091462939,0.9335865659472244,0.9610252001235897,1.3083942075556605,0.9708322159251827,0.8358472789532643,0.5574482547175195,1.2591359675108635,1.0763775356902368,1.110201307135416,1.2421217755155138,0.4868593957043359,0.5870409525661123,1.2691926874489163,0.8649745671440673,0.8158676407257068,1.277050970038815,1.1078540765984664,0.7946288217232598,0.8131639752291635,1.2551356061079177,1.387284050402887,0.43746979953004267,0.6016907643844216,0.9869687229007249,0.5846124896221552,0.6591276199706825,1.4161923096079934,1.328590690124259,0.4397479661216888,1.6939127949980541,1.1002438479002798,1.3124276217529613,1.376655689762567,0.6481800795425116,0.5956555318655324,0.8502495348161254,1.4514631952338513,1.301814049281334,1.239992425440014,1.1530105110832376,1.2815738416042006,0.700241808611239,-0.14266116622402436,1.2328419358905067,0.8773270818782235,1.3241866972774983,0.9194844959607508,0.9043458479916473,1.353484906536769,1.057229415271106,1.142470742715515,1.2330572785843792,1.3493617257562,1.1728234904022525,1.1974539625138347,1.2504086529815086,1.1449603883740294,0.8750848708492068,1.0975381371390225,0.7829545183416127,1.3564775698260199,0.5759955612071852,1.158648705110259,0.9183391505677863,1.3722835173238013,0.7866830790696633,0.9553569630922525,1.173413009920011,0.9722740415878652,1.1920102783155528,1.3587686535977173,1.2161086372712264
2,10,logistic,patient,8,Day,29,1183,50.833333333333336,0.04296985066215836,2.9454180868035373,2.9998831456502835,2.7232573370054434,2.9979500356342617,2.9881165979499063,2.9937539786328773,2.959516007246902,2.895472903191536,2.995098166718189,2.877814985458908,2.9639662171753467,2.9654322455102937,2.9932457237511487,2.9119308046699084,2.933125103376854,2.8992345926272476,2.9827231787973245,2.985660941953774,2.965052353601639,2.9729839768416197,2.917049205537273,2.9227936866610027,2.819089814341515,2.9325195620865547,2.985083165819707,2.9769934138337155,2.864469739210046,2.9965203438372603,2.9264531574271677,2.724037392536134,2.9236569340346894,2.9922417833530472,2.731779538710227,2.9778611325945343,2.990655781079664,2.974469161071036,2.9859868252200465,2.8548787934613764,2.9639948667405607,2.988443049756395,2.854680650985308,2.9579653110250588,2.998924683845574,2.822505391772442,2.9308134446622955,2.969464989628267,2.9511434002383328,2.966210923273383,2.9147761513765973,2.8940849448816173,2.9099172928067985,2.7961738426528195,2.9654322455102937,2.948922611622287,2.9835192699873665,2.944871309448052,2.9519689114487244,2.9897150360694704,2.920943673522008,2.920230787697972,2.8963453936516133,2.8469003450535384,2.884233271029965,2.913417037369254,2.7361043318342695,2.9897150360694704,2.932533444155809,2.9260889152250633,2.969394569834312,2.9978776222672043,2.911986982208495,2.9444249455989517,2.944006679758718,2.964857025096549,2.9591170246019223,2.959628488800931,2.94587145078774,2.9003011870422934,2.820952384981379,2.9912138024672688,2.8601375318026943,2.9503852722610446,2.944806470679384,2.911497317567307,2.9350155769026047,2.8799767459336145,2.8952042560772293,2.9238699202640914,2.690932489874778,2.9994685169833013,2.9685538719528717,2.884352745411018,2.9799758442168565,2.9437380074974895,2.9554576044467944,2.8078839957958444,2.972658326009336,2.986241900492283,2.808509758422101,2.8094672680063537,2.939902741465199,2.939552132087226,2.959663467475696,2.9387304085449393
